u,v,length_m,speed_kmh,rank,has_traffic_light,light_delay_s,counter_zone
82658898,82658902,121.49,36.18279569892473,residential,False,27,256619924
82658902,82658898,121.49,36.18279569892473,residential,False,25,256619924
82658902,254999268,425.52,36.18279569892473,residential,False,18,256619924
82658902,2070716028,145.21,36.18279569892473,residential,False,11,256619924
82658912,2070715969,194.03,36.18279569892473,residential,False,34,256619924
82658912,302335706,23.84,36.18279569892473,residential,False,30,256619924
82658912,302336817,57.0,36.18279569892473,residential,False,16,256619924
82661422,2018092117,158.39,36.18279569892473,residential,False,19,82668285
82661422,6879731228,10.39,36.18279569892473,residential,False,21,82668285
82661422,6967286706,145.81,44.02390438247012,tertiary,False,34,82668285
82661422,82661659,303.68,44.02390438247012,tertiary,False,11,82668285
82661427,254290090,71.98,36.18279569892473,residential,False,30,82668285
82661427,82661659,64.12,36.18279569892473,residential,False,20,82668285
82661427,82661960,53.03,36.18279569892473,residential,False,18,82668285
82661658,82661932,84.57,36.18279569892473,residential,False,13,82668285
82661658,12912737244,99.96,44.02390438247012,tertiary,False,35,82668285
82661658,254280296,65.73,44.02390438247012,tertiary,False,21,82668285
82661659,254280296,74.41,44.02390438247012,tertiary,False,23,82668285
82661659,82661422,303.68,44.02390438247012,tertiary,False,22,82668285
82661659,82661427,64.12,36.18279569892473,residential,False,33,82668285
82661932,82661658,84.57,36.18279569892473,residential,False,24,82668285
82661932,82661933,80.89,36.18279569892473,residential,False,22,82668285
82661932,78452152,93.42,36.18279569892473,residential,True,20,82668285
82661933,82661960,115.35,36.18279569892473,residential,False,15,82668285
82661933,82661932,80.89,36.18279569892473,residential,False,25,82668285
82661960,82661427,53.03,36.18279569892473,residential,False,32,82668285
82661960,254964591,63.58,36.18279569892473,residential,False,25,82668285
82662075,82661933,79.92,36.18279569892473,residential,False,21,82668285
82662075,78452152,101.17,60.0,secondary,True,35,82668285
82662798,2018091851,112.33,45.0,unclassified,False,26,82668285
82662798,6967286690,333.69,60.0,secondary,False,18,82668285
82663207,3252021161,93.79,36.18279569892473,residential,False,35,82668285
82663207,6879731228,135.58,36.18279569892473,residential,False,12,82668285
82663207,254280798,174.66,36.18279569892473,residential,False,33,82668285
82663819,82668356,120.63,44.02390438247012,tertiary,False,23,82668285
82663819,2045965506,396.39,36.18279569892473,residential,False,12,82668285
82663819,6398581389,30.91,44.02390438247012,tertiary,False,23,82668285
82663822,82668356,50.49,44.02390438247012,tertiary,False,29,82668285
82663822,82668635,35.07,44.02390438247012,tertiary,False,15,82668285
82663822,1893963657,194.96,36.18279569892473,residential,False,27,82668285
82663842,12898832395,334.25,44.02390438247012,tertiary,False,19,12908641424
82663842,82663845,68.22,44.02390438247012,tertiary,False,20,12908641424
82663845,82663842,67.13,44.02390438247012,tertiary,False,13,12908641424
82664077,82663845,147.13,44.02390438247012,tertiary,False,12,256619924
82664077,256620279,211.17,50.0,primary,False,20,256619924
82664077,6956022978,217.34,50.0,primary,False,31,256619924
82664959,82664974,833.68,36.18279569892473,residential,False,19,82668285
82664959,301830194,233.26,36.18279569892473,residential,False,19,82668285
82664974,82666135,33.5,36.18279569892473,residential,False,24,82668285
82664985,82668635,104.26,44.02390438247012,tertiary,False,29,82668285
82664985,1952910740,254.19,44.02390438247012,tertiary,False,32,82668285
82664985,301830194,82.09,36.18279569892473,residential,False,23,82668285
82665577,79467561,505.55,50.0,primary,False,15,256619924
82665577,6868197085,62.06,50.0,primary,False,32,256619924
82666135,82666562,79.16,36.18279569892473,residential,False,24,82668285
82666135,1404335836,179.84,36.18279569892473,residential,False,21,82668285
82666141,6872277042,378.7,36.18279569892473,residential,False,24,82668285
82666141,82666146,100.89,36.18279569892473,residential,False,11,82668285
82666141,82666562,127.18,36.18279569892473,residential,False,33,82668285
82666146,82666147,53.12,36.18279569892473,residential,False,21,82668285
82666146,12911996242,213.73,36.18279569892473,residential,False,29,82668285
82666146,82666141,100.89,36.18279569892473,residential,False,23,82668285
82666147,82666146,53.12,36.18279569892473,residential,False,18,82668285
82666147,12776852614,378.28,36.18279569892473,residential,False,30,82668285
82666147,5750123426,225.87,40.0,residential,False,35,82668285
82666562,1313637325,59.48,36.18279569892473,residential,False,11,82668285
82666562,82666626,425.5,36.18279569892473,residential,False,12,82668285
82666562,82666141,127.18,36.18279569892473,residential,False,31,82668285
82666578,82667702,10.43,36.18279569892473,residential,False,30,82668285
82666578,314641632,26.65,36.18279569892473,residential,False,22,82668285
82666578,12911994920,141.93,36.18279569892473,residential,False,21,82668285
82666626,6391427776,28.42,36.18279569892473,residential,False,26,82668285
82666626,82666562,425.5,36.18279569892473,residential,False,35,82668285
82666626,6391427772,12.35,36.18279569892473,residential,False,33,82668285
82666852,6879731242,268.91,53.482142857142854,secondary,False,31,82668285
82666852,301833478,80.68,36.18279569892473,residential,False,15,82668285
82666852,12904001292,81.17,53.482142857142854,secondary,False,10,82668285
82667259,1333834360,450.85,36.18279569892473,residential,False,14,12908641424
82667259,147999957,79.83,40.0,tertiary,False,29,12908641424
82667259,8174226787,85.14,40.0,tertiary,False,31,12908641424
82667264,82667269,232.11,40.0,tertiary,False,35,12908641424
82667264,148002552,163.71,36.18279569892473,residential,False,24,12908641424
82667264,147999957,116.08,40.0,tertiary,False,11,12908641424
82667269,1333834427,49.71,36.18279569892473,residential,False,14,12908641424
82667269,12904001246,408.67,40.0,tertiary,False,12,12908641424
82667269,82667264,232.11,40.0,tertiary,False,17,12908641424
82667702,314641602,172.55,36.18279569892473,residential,False,34,82668285
82667702,82666578,10.43,36.18279569892473,residential,False,30,82668285
82667702,82667890,158.02,36.18279569892473,residential,False,21,82668285
82667890,6872277042,89.55,36.18279569892473,residential,False,21,82668285
82667890,82667702,158.02,36.18279569892473,residential,False,22,82668285
82667890,12911994920,43.74,36.18279569892473,residential,False,28,82668285
82668282,12776854196,8.56,36.18279569892473,residential,False,11,82668285
82668282,12776852614,145.89,36.18279569892473,residential,False,29,82668285
82668282,2045965287,41.59,36.18279569892473,residential,False,14,82668285
82668283,12776854196,58.79,36.18279569892473,residential,False,31,82668285
82668283,12776854196,448.39,36.18279569892473,residential,False,24,82668285
82668283,82668285,84.56,36.18279569892473,residential,False,21,82668285
82668285,86041911,164.25,36.18279569892473,residential,False,21,82668285
82668285,82668283,84.56,36.18279569892473,residential,False,24,82668285
82668285,583505637,122.87,36.18279569892473,residential,False,34,82668285
82668356,82663819,120.63,44.02390438247012,tertiary,False,12,82668285
82668356,82663822,50.49,44.02390438247012,tertiary,False,28,82668285
82668356,82668531,296.98,60.0,residential,False,14,82668285
82668531,90233169,78.34,60.0,residential,False,26,82668285
82668531,12536190858,92.42,50.0,residential,False,21,82668285
82668635,82663822,35.07,44.02390438247012,tertiary,False,22,82668285
82668635,82664985,104.26,44.02390438247012,tertiary,False,20,82668285
82669271,82624688,130.41,36.18279569892473,residential,False,30,388276886
82669271,1579603065,33.09,36.18279569892473,residential,False,18,388276886
82669271,82669274,175.03,53.482142857142854,secondary,False,17,388276886
82669274,1579603065,171.93,53.482142857142854,secondary,False,13,90214098
82669274,90218748,301.22,40.0,secondary,False,10,90214098
82673355,1800349832,10.88,45.0,unclassified,False,33,105814816
82673355,84198521,392.06,45.0,unclassified,False,15,105814816
82673355,1800349883,120.17,50.0,unclassified,False,25,105814816
82673357,1231487712,10.65,60.0,primary,False,26,93731379
82673357,83549433,195.55,50.0,primary,True,22,93731379
82673371,1800349567,10.74,36.18279569892473,residential,False,27,93731379
82673371,84587914,65.86,36.18279569892473,residential,False,13,93731379
82674009,1194129769,155.72,36.18279569892473,residential,False,18,93731379
82674009,1066871516,88.26,36.18279569892473,residential,False,34,93731379
82674298,6987954272,8.25,60.0,secondary,True,18,11253757267
82674298,2502508964,19.71,36.18279569892473,residential,False,32,11253757267
82674298,93731379,152.53,60.0,residential,False,24,11253757267
82674417,82674298,83.85,44.02390438247012,tertiary,True,16,93731379
82674417,257398702,429.33,60.0,secondary,False,29,93731379
82674858,773003993,17.19,53.482142857142854,secondary,False,19,93731379
82674858,4675323061,84.66,53.482142857142854,secondary,False,32,93731379
82686004,93924527,26.86,36.18279569892473,residential,False,25,82686004
82686004,12900960123,48.91,53.482142857142854,secondary,False,16,82686004
82686004,4196994592,64.85,53.482142857142854,secondary,False,13,82686004
82699412,1906136261,20.65,51.36889705201475,secondary_link,False,14,90214098
82699412,82699643,254.34,53.482142857142854,secondary,False,12,90214098
82699643,301371345,55.39,53.482142857142854,secondary,False,24,90214098
82699643,90220636,452.13,30.0,residential,False,15,90214098
82699688,13252200507,61.31,36.18279569892473,residential,False,32,90214098
82699688,1906136261,297.4,53.482142857142854,secondary,False,24,90214098
82699711,301371531,92.67,53.482142857142854,secondary,False,12,90214098
82699711,82699688,70.11,36.18279569892473,residential,False,35,90214098
82700960,6351537818,46.1,53.482142857142854,secondary,False,31,90214098
82700962,90211209,59.43,53.482142857142854,secondary,False,20,90214098
82700962,82700960,36.9,51.36889705201475,secondary_link,False,31,90214098
82700962,2008254016,18.96,53.482142857142854,secondary,False,21,90214098
82700965,82701965,107.33,53.482142857142854,secondary,False,32,90214098
82700965,9158079495,41.82,36.18279569892473,residential,False,12,90214098
82700965,320049762,20.13,53.482142857142854,secondary,False,27,90214098
82701719,6904082952,143.44,36.18279569892473,residential,False,27,320050383
82701719,82625123,28.73,36.18279569892473,residential,False,19,320050383
82701719,2046209213,134.69,36.18279569892473,residential,False,19,320050383
82701724,82626454,187.18,36.18279569892473,residential,False,15,320050383
82701724,346286013,78.2,36.18279569892473,residential,False,32,320050383
82701724,6235090406,116.78,36.18279569892473,residential,False,32,320050383
82701733,320050383,119.88,36.18279569892473,residential,False,32,320050383
82701733,82701846,100.42,36.18279569892473,residential,False,30,320050383
82701733,346286013,194.11,36.18279569892473,residential,False,15,320050383
82701846,346286013,108.71,36.18279569892473,residential,False,35,320050383
82701846,82701733,100.42,36.18279569892473,residential,False,21,320050383
82701846,82701956,67.48,36.18279569892473,residential,False,26,320050383
82701956,5458805035,27.68,36.18279569892473,residential,False,17,320050383
82701956,82701958,32.41,36.18279569892473,residential,False,13,320050383
82701956,82701846,67.48,36.18279569892473,residential,False,16,320050383
82701958,12046344103,16.97,36.18279569892473,residential,False,35,320050383
82701958,5458805035,47.86,36.18279569892473,residential,False,14,320050383
82701958,82701956,32.41,36.18279569892473,residential,False,17,320050383
82701965,1800317450,34.31,36.18279569892473,residential,False,35,90214098
82701965,82700965,107.33,53.482142857142854,secondary,False,25,90214098
82701965,6222395651,59.83,53.482142857142854,secondary,False,10,90214098
82702451,254971816,12.24,36.18279569892473,residential,False,21,320981769
82702454,6166982442,7.19,44.02390438247012,tertiary,False,27,320981769
82702454,10769086323,25.47,44.02390438247012,tertiary,False,28,320981769
82702454,254972783,163.67,20.0,residential,False,21,320981769
82702455,89043637,31.62,44.02390438247012,tertiary,False,24,320981769
82702455,89043556,8.38,44.02390438247012,tertiary,False,35,320981769
82702455,82706246,330.92,40.0,residential,False,27,320981769
82702460,89044429,183.93,36.18279569892473,residential,False,14,320981769
82702460,7864807051,47.45,44.02390438247012,tertiary,False,29,320981769
82702460,6396486671,80.72,44.02390438247012,tertiary,False,12,320981769
82702463,6354554771,67.02,36.18279569892473,residential,False,12,320981769
82702463,254985081,146.53,44.02390438247012,tertiary,False,19,320981769
82702463,89045081,33.06,36.18279569892473,residential,False,22,320981769
82702463,254990421,64.33,44.02390438247012,tertiary,False,32,320981769
82702475,254985650,16.59,44.02390438247012,tertiary,False,33,320981769
82702475,89047360,108.73,36.18279569892473,residential,False,25,320981769
